"source";"target";"Weight"
53463;34377;3
53474;48328;3
53499;105155;3
53678;19690;4
53691;9;3
53691;27844;3
53691;56914;3
53691;110499;3
53691;113989;3
53691;122273;3
53691;138666;3
53790;62885;3
53790;76535;4
54025;104921;3
54130;6693;3
54170;9742;3
54170;24028;3
54170;34259;3
54650;113327;3
54650;121143;3
54650;154614;3
54659;121631;5
54659;192388;4
54955;54948;3
54964;18990;3
54991;64531;4
54991;90994;3
54991;164918;4
55008;118931;3
55008;126111;3
55008;172900;3
55008;174573;3
55008;200074;3
55083;887;3
55083;925;3
55083;1560;3
55083;16200;3
55083;412365;4
55191;88478;3
55191;90208;3
55443;16904;3
55443;72763;3
55443;77133;3
55443;81030;3
55443;82692;3
55443;96325;3
55443;163747;3
55443;165327;3
55443;165328;3
55443;174296;3
55447;73116;4
55447;76212;3
55447;203680;5
55447;244434;3
55447;244438;4
55451;5728;3
55451;6212;3
55451;14017;4
55451;20175;3
55451;41609;3
55451;61928;4
55451;62885;5
55451;68391;3
55451;89605;4
55451;94482;3
55451;116390;3
55451;118945;4
55467;31900;3
55467;123725;3
55467;128803;3
55467;225988;3
55467;226049;3
55467;227462;3
55467;245658;4
55467;260929;3
55467;260930;4
55467;265282;3
55467;781176;3
55541;98645;3
55541;157693;3
55595;104953;3
55609;78282;3
55609;80227;3
55609;96756;3
55635;92948;3
55701;41550;3
55701;153203;3
55714;57921;3
55714;61903;3
55714;69887;3
55714;108000;3
55719;28986;3
55719;109807;3
55719;218052;4
55757;4062;3
55757;81223;4
55757;164427;3
55828;14100;3
55840;11943;3
55840;19544;3
55840;81030;3
55840;95128;3
55840;129256;3
55840;139524;4
55840;245776;3
55977;104442;3
55977;115248;3
55994;108182;3
55994;108290;3
55994;115548;4
55994;122971;5
56093;82567;3
56093;425157;3
56138;248841;3
56187;120464;3
56279;126186;3
56353;59046;3
56369;14454;3
56369;59857;3
56369;65922;3
56369;95609;4
56374;19196;3
56437;208254;3
56470;32977;3
56470;62311;4
56470;101231;4
56574;32799;3
56574;34377;3
56574;93426;3
56575;17388;3
56575;87270;3
56575;108290;3
56772;102419;3
56772;207834;3
56914;57030;3
56914;211522;3
56936;113851;3
56971;4788;3
56971;11395;3
56971;33229;4
56971;59857;3
56971;77149;4
56971;80899;3
57030;32799;3
57030;68764;3
57030;194240;3
57042;303;4
57115;120365;3
57117;28985;3
57117;109807;3
57117;121143;3
57124;120464;3
57126;194788;3
57131;104905;3
57270;60344;4
57270;68553;5
57270;104437;3
57270;104438;3
57270;104439;3
57270;104553;3
57270;104769;3
57419;30859;3
57419;68102;4
57419;71784;3
57419;86042;3
57419;99322;3
57419;104805;3
57419;110338;3
57419;111398;3
57419;125478;3
57449;12302;3
57479;214927;3
57479;264602;3
57479;413585;4
57745;17569;3
57745;63864;3
57745;104543;3
57745;115378;3
57745;116509;3
57745;266710;4
57902;258438;3
57902;527905;3
57917;120464;3
57921;14017;3
57921;14454;4
57921;79342;3
57921;105727;3
57921;110499;3
57964;104385;3
58122;120365;3
58128;11850;3
58129;68819;3
58175;190158;3
58347;99322;3
58632;129652;4
58733;544;3
58733;86659;3
58733;103390;3
58733;144248;4
58733;144250;3
58887;74225;7
59016;8739;4
59016;10299;3
59016;16461;4
59016;44953;3
59016;59017;5
59016;59018;4
59016;104812;3
59017;8739;6
59017;10299;4
59017;59018;4
59017;118137;4
59017;168588;4
59021;59038;3
59021;59042;3
59021;104543;3
59021;107587;3
59024;5568;3
59024;61770;3
59024;61928;4
59024;103331;3
59024;105066;3
59028;59038;3
59028;59042;3
59028;105236;3
59028;115480;3
59028;115506;3
59028;116379;3
59028;126131;4
59028;171707;3
59028;196942;3
59038;101792;4
59038;107587;4
59038;108425;4
59038;115506;3
59038;115642;3
59038;120962;5
59038;124716;4
59038;126131;3
59038;130948;5
59038;164826;3
59038;171707;3
59038;185664;3
59038;186341;3
59038;266710;6
59042;68184;3
59042;94060;3
59042;107587;3
59043;63449;3
59043;67967;3
59046;48180;3
59046;74084;3
59046;86647;3
59046;100953;3
59046;104803;3
59046;105159;3
59046;114472;4
59046;118517;3
59046;178003;4
59137;104821;3
59137;194347;3
59141;27242;3
59141;48180;3
59141;76202;3
59141;125712;6
59141;168588;3
59141;221227;3
59141;264718;3
59198;111933;3
59257;61872;3
59384;34741;4
59384;123564;3
59384;145535;4
59384;203680;6
59410;2595;3
59416;2372;3
59416;91503;5
59416;95345;3
59416;102631;4
59481;5480;3
59481;12343;3
59481;33230;3
59481;60863;3
59524;100718;3
59569;128859;3
59597;107587;3
59597;115378;3
59687;18990;3
59687;61772;3
59744;98655;3
59757;104512;3
59821;105065;3
59830;1422;3
59830;79113;4
59830;79685;4
59830;114472;14
59830;118629;5
59830;136334;4
59830;192077;4
59830;255920;3
59830;458798;3
59830;473240;4
59830;556773;3
59830;656605;3
59830;701184;3
59857;64652;5
59857;81795;8
59857;90259;5
59857;93267;6
59857;115090;5
59857;158004;5
59857;162038;6
59857;177190;5
59857;455870;5
59953;4204;3
59953;104757;3
59953;104786;4
60027;7566;3
60027;14100;3
60027;91615;3
60038;79017;3
60038;99044;3
60038;105094;3
60052;111548;3
60052;121143;3
60116;90291;3
60146;65922;3
60146;67691;3
60146;74310;3
60146;105187;3
60146;108291;3
60146;109223;3
60146;113851;3
60146;119993;3
60146;124813;3
60146;134601;3
60146;153439;3
60146;207769;3
60203;11852;3
60203;21353;4
60203;102488;3
60203;126601;3
60203;194719;3
60203;218353;3
60203;230174;3
60215;267686;3
60338;6462;3
60338;64939;3
60338;104294;3
60339;14451;3
60339;79630;3
60339;81530;3
60339;129636;3
60344;61881;4
60344;62311;3
60344;98655;4
60344;104435;3
60344;104437;4
60344;104438;3
60344;115480;3
60344;128316;3
60344;550218;5
60517;24028;3
60517;34515;3
60517;43981;3
60517;70288;3
60517;79342;4
60517;111788;3
60517;117459;3
60599;104771;3
60617;48328;3
60617;61593;3
60617;64435;3
60617;81364;4
60617;85928;3
60617;85930;4
60617;108233;3
60617;229819;3
60617;255904;3
60617;407255;3
60732;8739;3
60732;192867;3
60769;98394;3
60863;105118;3
60863;105235;3
60863;248574;3
60863;535454;3
61009;14621;8
61009;65003;8
61009;65004;8
61009;67773;8
61009;67775;8
61009;67776;8
61009;67777;8
61009;67779;8
61009;67780;8
61009;83890;8
61014;6233;3
61014;6593;3
61014;102299;4
61118;153439;3
61378;59857;3
61378;111734;3
61514;73089;4
61514;77914;3
61514;83901;4
61514;138069;3
61514;223367;3
61514;265836;4
61593;48328;5
61593;61755;6
61593;114160;4
61593;436110;4
61593;474006;3
61593;552776;3
61597;1066;5
61597;91831;4
61597;130952;6
61597;175724;6
61597;602362;6
61597;744144;4
61597;813532;4
61597;821324;4
61597;821330;4
61615;79269;3
61615;103370;3
61615;600615;3
61629;67691;3
61715;75385;3
61752;104792;3
61755;22406;3
61755;33229;4
61755;70218;4
61755;71767;3
61755;82306;3
61755;92739;3
61755;122447;5
61755;154334;3
61755;195140;4
61760;1192;3
61760;10297;3
61770;78282;3
61770;93509;3
61770;98741;3
61770;104551;3
61770;119997;3
61772;42551;3
61795;80644;3
61864;32994;3
61872;110772;3
61928;14017;4
61928;32994;3
61928;41609;3
61928;52960;3
61928;64653;3
61928;89605;4
61928;94482;3
61928;94775;3
61932;105055;3
61932;229450;3
62007;136144;3
62163;76201;3
62163;212468;3
62211;80470;3
62211;104442;3
62228;1305;3
62228;5653;3
62228;6787;3
62228;12243;3
62228;18851;3
62228;20175;3
62228;64908;3
62228;64909;3
62311;32977;3
62311;73149;3
62311;101231;7
62311;130875;3
62311;132431;3
62311;550218;3
62324;80240;5
62324;104442;3
62324;109753;3
62346;74775;3
62411;11850;3
62415;103370;3
62415;138217;3
62415;154314;3
62415;547700;3
62436;146483;3
62436;188178;3
62460;6462;6
62460;33229;4
62460;79201;3
62460;93952;4
62460;105159;4
62460;115914;5
62460;135181;4
62460;178003;3
62467;64877;3
62467;68418;4
62467;118137;3
62544;10802;3
62544;11850;3
62544;72301;3
62544;101792;3
62544;118607;3
62544;118931;4
62544;119317;5
62592;7180;4
62592;7945;4
62592;31746;3
62592;44086;4
62592;126993;3
62592;133474;4
62592;133478;3
62592;195385;3
62592;215086;4
62592;254038;4
62758;192498;3
62825;1305;4
62825;5568;3
62825;5653;3
62825;64908;3
62825;70288;3
62825;84968;3
62868;5946;4
62885;4204;3
62885;5728;4
62885;63957;4
62885;68447;7
62885;79195;3
62885;79200;4
62885;79201;3
62909;15956;3
62909;25348;3
62909;28688;4
62909;62895;5
62909;81530;4
62909;99569;10
62909;124415;5
62909;449128;3
62959;5653;3
62959;11461;3
62959;15889;3
62959;77087;3
63189;5024;7
63192;72763;4
63192;76022;3
63192;81030;3
63192;93918;5
63192;97981;3
63192;128681;3
63192;145657;3
63192;150120;7
63192;155768;3
63192;156421;3
63192;183629;3
63192;186562;6
63192;193544;4
63192;225987;3
63192;242530;4
63382;44086;4
63382;147530;4
63506;64908;4
63506;65052;3
63506;65767;3
63506;72862;3
63506;92546;3
63506;92692;3
63506;109708;3
63506;120231;4
63506;126699;3
63536;33229;3
63536;79158;3
63635;93036;3
63635;94775;3
63638;89775;3
63638;136319;3
63662;34259;3
63662;63864;3
63662;104850;3
63662;115663;3
63683;81429;3
63689;63864;4
63689;82265;3
63689;105236;3
63689;191890;3
63689;247508;3
63720;74826;3
63740;76190;3
63740;139807;3
63862;63864;3
63862;76623;3
63862;77970;3
63862;102906;4
63862;104546;3
63862;108447;3
63862;124716;3
63862;131558;3
63862;132953;3
63864;63891;4
63864;83821;3
63864;103294;3
63864;105236;3
63864;108425;4
63864;108447;3
63864;115201;3
63864;115378;7
63864;116247;3
63864;116379;5
63864;120962;4
63864;128338;3
63864;266710;4
63891;105046;3
63891;135438;3
63954;43981;3
63954;67733;5
63954;76494;4
63954;79590;4
63954;178349;3
63957;6462;3
63957;79195;8
63957;79199;5
63957;79201;7
63957;99360;4
63957;107363;3
63957;109608;3
63957;111890;3
63957;138516;3
63957;139287;4
63957;405940;5
63957;623106;3
63972;357;3
63972;14017;4
63972;46752;3
63972;78214;4
63972;95609;3
64000;13176;3
64000;14100;4
64000;28985;3
64000;33229;3
64000;33230;3
64000;81530;3
64000;109464;3
64000;172191;3
64076;89776;3
64076;94363;3
64076;102906;3
64100;32799;3
64100;46773;3
64158;68184;3
64343;14452;4
64362;6462;3
64362;30362;3
64362;44953;4
64362;68553;5
64362;79342;5
64362;116294;3
64393;3846;3
64393;17388;3
64393;17569;3
64393;18069;3
64393;20001;3
64393;29526;3
64393;64394;4
64393;151859;3
64394;6226;3
64394;17388;3
64394;17569;3
64394;29526;3
64402;15761;3
64402;22533;3
64416;149113;3
64434;245428;3
64466;104797;3
64477;1146;5
64531;13445;3
64531;93009;4
64531;94078;4
64531;103732;5
64531;202874;6
64531;435524;3
64531;454587;4
64531;462628;3
64531;517764;3
64531;534692;3
64652;12839;3
64652;14454;4
64652;21358;6
64652;60219;3
64652;81795;4
64652;93267;4
64652;455870;5
64666;64432;3
64681;34377;3
64704;973;2
64704;79113;4
64704;79128;3
64704;86535;3
64704;97570;3
64704;104938;3
64704;105333;3
64704;124415;3
64704;134613;3
64704;169167;3
64704;192337;4
64704;671974;3
64715;6796;3
64715;69557;3
64715;229998;3
64733;6994;3
64733;90379;3
64733;163572;4
64781;90933;3
64838;100952;4
64877;20645;3
64877;25788;3
64877;29365;3
64877;48110;5
64877;59017;3
64877;86647;3
64877;104944;3
64877;188137;3
64877;454039;3
64908;19053;4
64908;84838;4
64908;120231;4
64909;1305;3
64909;5653;3
64909;6787;3
64909;12243;3
64909;19053;4
64909;20175;3
64909;28561;3
64909;64908;3
64909;84838;3
65003;14621;9
65003;65004;8
65003;67773;8
65003;67775;8
65003;67776;8
65003;67779;8
65003;67780;8
65003;67782;8
65003;83890;8
65004;14621;8
65004;67773;8
65004;67775;8
65004;67776;8
65004;67777;8
65004;67779;8
65004;67780;8
65004;83890;8
65048;357;3
65052;544;3
65052;12839;3
65052;16290;3
65052;64908;3
65052;65767;3
65052;72862;3
65052;92546;3
65052;120231;4
65052;135539;3
65052;160829;3
65072;65073;8
65072;403573;3
65073;403573;3
65575;2607;3
65575;6351;3
65575;32396;3
65575;43981;3
65575;119920;3
65575;161827;3
65575;218353;4
65577;60219;3
65577;122826;3
65577;150825;3
65577;152091;3
65577;170884;4
65577;170885;3
65577;181716;3
65577;181718;3
65577;196114;3
65577;200881;3
65577;235539;3
65577;477600;3
65595;23509;4
65618;6593;3
65618;11793;3
65618;37644;3
65618;76300;3
65675;73010;3
65690;89553;3
65690;90951;3
65690;110825;3
65690;128092;3
65690;128128;3
65719;303;3
65719;5894;4
65719;6233;3
65719;94480;3
65719;130902;3
65720;66960;3
65750;74154;3
65750;75363;3
65766;201429;3
65767;544;3
65767;6351;3
65767;64908;3
65767;72862;3
65767;92546;3
65767;120231;3
65767;135539;3
65767;160829;4
65801;166868;3
65801;200536;3
65801;663828;3
65801;670896;3
65801;685708;3
65825;65829;3
65825;101246;3
65825;109753;3
65858;57755;3
65858;77526;3
65858;77914;8
65858;78436;4
65858;84491;16
65858;84517;6
65858;98472;3
65858;103928;3
65858;119384;4
65858;134170;5
65858;138069;3
65860;69735;3
65860;80590;3
65860;84491;3
65860;92830;4
65860;93413;3
65922;10547;3
65922;67691;3
65922;74310;3
65922;80227;3
65922;105187;3
65922;109223;3
65922;113310;3
65922;118141;3
65922;119993;3
65922;124813;3
65922;134601;3
65933;65935;9
65933;189532;4
65933;233032;5
65935;189532;4
65935;233032;5
65958;79484;3
65958;100479;4
65958;105184;3
65960;8897;3
65974;33229;3
65974;73219;3
65974;76201;3
65974;104267;3
65974;111573;4
65974;118956;3
65974;123054;3
65974;124415;3
65974;142259;3
65974;154313;3
65974;160997;3
65974;168588;3
66010;30227;3
66010;82308;3
66010;173457;3
66046;67239;3
66049;76494;3
66049;90310;3
66049;471313;3
66126;130757;3
66156;15980;3
66156;245725;6
66263;31345;3
66266;105112;3
66266;109808;3
66323;6146;3
66323;57883;3
66323;118517;3
66323;169229;3
66323;431936;3
66455;104825;3
66492;92901;3
66655;23848;3
66655;79113;3
66655;79617;3
66702;57585;3
66702;74271;3
66702;80056;3
66702;223491;3
66709;105236;3
66709;116825;3
66955;220937;3
66955;558086;4
66960;23032;3
66960;25348;3
66960;27635;3
66960;29666;3
66960;30859;3
66960;68102;3
66960;69741;3
66960;79201;3
66960;99507;3
67043;15280;3
67043;93155;4
67043;160726;3
67043;161056;3
67043;176087;3
67082;256444;3
67164;64531;3
67197;97398;3
67197;136033;3
67197;217312;3
67276;12630;3
67276;33229;4
67276;78730;4
67276;166933;3
67433;3175;3
67435;15919;3
67435;16904;3
67435;69557;3
67435;73989;3
67435;255643;3
67435;420836;3
67548;26247;3
67582;1299;3
67670;427;3
67670;8258;3
67670;18066;3
67670;68258;3
67685;104442;3
67733;43981;3
67733;76494;3
67733;79590;4
67733;178349;3
67770;9805;5
67770;10044;5
67770;14621;5
67770;61009;5
67770;65003;5
67770;65004;5
67770;67773;5
67770;67775;5
67770;67776;5
67770;67777;5
67770;67779;5
67770;67780;5
67770;67781;5
67770;83890;5
67776;14621;8
67776;26480;8
67776;67773;8
67776;67775;8
67776;67777;8
67776;67779;8
67776;67780;8
67776;83890;8
67777;14621;8
67777;65003;8
67777;67773;8
67777;67775;8
67777;67779;8
67777;67780;8
67777;83890;8
67782;10287;7
67782;10774;7
67782;14621;7
67782;61009;7
67782;65004;7
67782;67773;7
67782;67775;7
67782;67776;7
67782;67777;7
67782;67779;7
67782;67780;7
67782;83890;7
67800;104850;3
67945;13176;3
68090;69668;3
68090;79201;3
68102;3425;3
68102;6212;3
68102;88828;4
68102;94775;3
68102;105030;3
68102;107320;3
68102;118730;3
68102;175239;3
68102;216573;3
68146;20176;3
68185;17389;3
68185;21672;3
68185;24356;3
68185;102364;3
68185;104573;3
68185;104825;3
68185;113334;3
68391;116390;3
68415;68419;3
68418;32977;3
68418;34488;4
68418;95676;4
68418;125478;3
68418;125712;3
68418;153665;3
68418;154313;4
68418;163842;4
68418;194347;3
68418;194480;3
68418;197757;3
68418;415801;3
68420;104819;3
68423;472;3
68438;14017;3
68438;103385;3
68553;6462;3
68553;61881;3
68553;70654;3
68553;104553;4
68739;79528;3
68739;81272;4
68739;87164;3
68739;95119;4
68768;81833;3
68768;98600;5
68768;110299;4
68768;170178;5
68768;243151;4
68768;248314;5
68768;444264;4
68768;489671;3
68768;554214;4
68768;575667;4
68768;588196;3
68768;592825;4
68768;671372;3
68819;108279;3
68820;561;3
68820;1722;3
68820;14100;3
68822;62909;3
68822;99569;3
68822;449128;3
68997;4739;3
68997;8930;4
68997;23848;3
68997;29200;3
68997;80786;3
68997;80899;3
68997;100830;3
68997;108384;3
68997;138666;3
68997;168588;3
69072;449128;3
69081;4012;3
69081;5568;3
69081;12630;4
69081;30367;5
69081;69924;4
69081;192126;3
69356;1195;3
69356;407438;4
69356;436500;3
69356;436520;3
69366;602;3
69366;5289;3
69366;93918;3
69366;97222;3
69366;136367;3
69401;9122;3
69557;18156;3
69557;26835;3
69557;128681;3
69561;183629;3
69668;79201;3
69711;101977;3
69741;23032;3
69741;25348;3
69741;97560;3
69741;99507;3
69741;101961;3
69741;135438;3
69741;177950;3
69759;158111;3
69866;33560;4
69866;69867;10
69866;94131;3
69866;114819;5
69866;145737;4
69866;211493;3
69867;33560;4
69867;94131;3
69867;114819;5
69867;145737;4
69867;211493;3
69887;95609;3
69915;108233;3
69924;4012;4
69924;30367;3
69924;60219;4
69924;577177;3
69927;144941;3
70016;110336;3
70022;109753;3
70218;15126;3
70254;424830;3
70258;14100;3
70258;194483;3
70258;209045;3
70288;28561;3
70288;34259;3
70288;34515;4
70288;43981;5
70288;70289;3
70288;79342;4
70288;111788;4
70288;117459;4
70288;162038;3
70367;6478;3
70378;91503;3
70390;164673;3
70393;83615;3
70393;94480;3
70562;95841;3
70603;12471;3
70603;15889;3
70647;155;3
70647;191;3
70647;6527;7
70647;146022;3
70654;146188;3
70731;179676;3
70791;427;3
70791;472;4
70791;5197;3
70791;5233;3
70791;10287;4
70791;19053;3
71434;18156;4
71434;193544;3
71435;81018;3
71435;81492;3
71435;104573;4
71435;104920;3
71435;108291;4
71435;113334;3
71435;122557;3
71435;122971;3
71435;471313;3
71436;5390;3
71436;71440;3
71714;93689;3
71714;97529;3
71714;227966;3
71714;445786;3
71767;11852;3
71767;74154;4
71767;88619;5
71767;89775;3
71767;105127;3
71767;123054;3
71767;231665;3
71784;71785;6
71784;71786;6
71784;94515;9
71784;118956;3
71784;186104;3
71784;213542;3
71906;111242;3
71916;220861;3
71932;5894;3
71932;12171;3
71932;14611;3
71932;15956;3
71932;25348;3
71932;28688;3
71932;62909;3
71932;72296;4
71932;81530;3
71932;99569;3
71967;10976;4
71967;19157;3
71967;21358;3
71967;59857;4
71967;71968;18
71967;81795;5
71967;93267;4
71967;109808;3
71967;115090;4
71967;133640;3
71967;455870;4
71967;588862;5
71968;10976;4
71968;19157;3
71968;21358;3
71968;59857;4
71968;81795;5
71968;93267;4
71968;109808;3
71968;115090;4
71968;133640;3
71968;158004;3
71968;455870;4
71968;588862;5
72084;75189;3
72279;35560;3
72284;5197;3
72284;68258;3
72293;93559;4
72295;116515;3
72301;104543;3
72301;108443;3
72301;118931;3
72302;73219;3
72302;101916;3
72302;103366;13
72302;104802;3
72302;108384;3
72302;111573;3
72302;118517;3
72302;124160;4
72302;142259;4
72302;153969;3
72302;167286;3
72302;209045;3
72393;101271;3
72393;123725;3
72393;227049;3
72393;227416;3
72393;260929;3
72393;268276;3
72426;398840;3
72426;728357;3
72709;15956;3
72763;24991;4
72763;32733;4
72763;128681;7
72763;186562;5
72763;192773;7
72763;193544;4
72832;5289;3
72832;128682;3
72832;145660;3
72832;165293;3
72832;250625;3
72862;544;3
72862;6351;3
72862;16290;3
72862;64908;3
72862;92546;3
72862;120231;3
72862;135539;3
72862;160829;3
73089;83901;4
73089;265836;3
73116;8102;3
73116;34741;4
73116;76212;4
73116;91361;3
73116;145535;3
73116;243753;4
73116;243766;4
73116;244434;3
73144;71069;5
73144;76190;5
73144;97604;5
73144;104774;4
73144;113821;5
73144;119484;5
73144;129628;5
73144;168225;5
73144;199818;5
73144;240075;5
73144;258113;4
73144;258114;4
73144;258115;4
73149;97976;3
73149;101231;3
73219;23848;3
73219;94435;8
73219;105003;4
73219;108384;7
73219;108499;5
73219;136257;5
73219;142259;6
73219;153665;7
73219;163842;4
73219;168588;4
73219;171162;4
73219;491330;3
73260;10;3
73260;536;3
73260;34488;3
73260;68418;3
73260;95676;5
73260;103837;3
73260;116146;3
73260;154313;3
73260;163842;3
73300;90264;6
73371;74949;3
73483;11943;3
73483;15411;3
73483;78186;3
73692;86535;3
73726;13046;4
73726;77224;3
73726;89703;3
73726;93559;3
73726;119528;4
73742;139123;3
73743;201578;4
73747;85120;3
73747;119910;3
73747;164427;3
73747;519638;3
73747;651054;3
73747;676658;3
73807;12471;3
73807;40055;3
73856;109808;4
73856;117459;3
73989;16904;4
73989;81032;3
73992;104490;3
73992;117875;3
74076;5946;3
74084;14454;3
74084;104909;3
74084;194788;3
74084;567504;3
74154;1193;3
74154;18078;3
74154;88619;4
74154;89775;3
74154;105127;3
74154;185664;3
74154;231665;3
74154;255904;3
74154;676875;3
74172;2334;3
74173;94204;3
74173;115557;3
74197;17423;3
74197;87127;3
74197;173450;4
74202;14947;3
74271;22533;3
74271;110420;3
74310;109223;3
74310;118141;3
74310;119993;3
74310;124813;4
74310;134601;3
74310;153439;3
74310;171485;3
74310;224492;3
74310;266012;4
74310;458909;3
74310;555180;4
74310;609720;3
74775;17826;3
74949;73376;4
75130;137539;3
75162;63957;3
75162;79195;5
75162;79199;4
75162;79200;5
75162;79201;3
75162;117698;4
75162;126220;5
75162;147992;3
75162;409362;4
75162;623106;3
75186;250903;3
75189;8801;8
75189;81833;4
75189;99954;3
75189;101792;5
75189;101797;3
75189;156537;3
75195;126700;3
75241;860;3
75241;104060;3
75241;125975;4
75241;135634;3
