"Id";"country";"actor_name";"edad";"year_nacimiento";"pelis";"series";"genero_def";"edad_inicio_carrera";"genero_cine_main";"porc_genero_cine_main";"type_race";"prob_race";"age_by_picture";"year_nacimiento_from_1875";"author_graph";"profesion_main";"total_trabajos";"porc_profesion_main"
"9524";"France";"Jackie Berroyer";74;1946;34;2;"M";46;"Comedia";50;"white";71;35;71;"";"Guion";3;100
"31355";"United States of America";"Richard Bakalyan";;1931;13;4;"M";;"Comedia";50;"white";34;39;56;"";;;
"5944";;"Jean-Marc Barr";60;1960;39;5;"M";27;"Drama";60;"latino hispanic";32;30;85;"";"Direccion";12;33
"5448";"Italy";"Nicoletta Braschi";60;1960;14;0;"F";29;"Comedia";38;"white";90;28;85;"";"Direccion de produccion";2;100
"17572";"Canada";"Gil Bellows";53;1967;32;23;"M";24;"Drama";32;"white";46;41;92;"";;;
"76253";"United States of America";"Patricia Belcher";;;17;37;"F";;"Comedia";39;"white";57;34;;"";;;
"440156";;"Farren Blackburn";;;;;"M";;"";;"white";87;25;;;"Direccion";2;100
"49544";;"Peter Bowles";;;12;4;"M";;"Drama";43;"white";77;44;;"";"Direccion de produccion";1;100
"405940";"United States of America";"Steve Blum";60;1960;7;5;"M";41;"Animacion";47;"white";100;43;85;"";;;
"58129";"United States of America";"Reed Birney";66;1954;10;15;"M";33;"Drama";39;"white";97;30;79;"";;;
"119842";"Canada";"Amanda Brugel";43;1978;10;9;"M";23;"Drama";50;"latino hispanic";45;30;103;"";;;
"215244";"France";"Afif Ben Badra";;;12;1;"M";;"Drama";31;"white";40;33;;"";;;
"12303";"United Kingdom";"Brenda Blethyn";75;1946;30;2;"F";46;"Drama";47;"white";89;27;71;"";;;
"4254";"Germany";"Hark Bohm";81;1939;19;1;"M";32;"Drama";63;"asian";96;51;64;"";"Guion";5;60
"164483";"France";"Alice Butaud";;;11;1;"F";;"Drama";56;"white";99;27;;"";;;
"223318";"Spain";"Elena Ballesteros";;;7;7;"F";;"Drama";50;"white";95;28;;"";;;
"117214";;"Donald Burda";;;;;"M";;"";;"indian";36;38;;;;;
"15343";"France";"Didier Bezace";;1946;29;2;"M";;"Drama";36;"white";97;26;71;"";;;
"19120";"France";"Nadia Barentin";;1936;15;1;"F";;"Comediadramatica";36;"white";74;48;61;"";;;
"138660";"United Kingdom";"John Barrowman";54;1967;7;8;"M";22;"Drama";33;"white";100;30;92;"";;;
"76789";"United Kingdom";"Paul Blackthorne";52;1969;4;18;"M";35;"Comedia";25;"middle eastern";46;32;94;"";;;
"133443";"United States of America";"Josh Berry";;;12;4;"M";;"Drama";44;"white";93;29;;"";;;
"5122";"France";"Christian Bujeau";76;1944;10;2;"M";51;"Comedia";70;"white";78;41;69;"";;;
"119229";"Italy";"Carlo Buccirosso";;;;;"M";;"";;"white";99;33;;;;;
"21423";"United States of America";"Richard Belzer";76;1944;15;14;"M";41;"Comedia";50;"white";68;28;69;"";;;
"26464";"United Kingdom";"Ewen Bremner";49;1972;31;7;"M";25;"Drama";48;"white";69;26;97;"";;;
"695897";"Canada";"Andrew Bachelor";32;1988;9;6;"M";27;"Comedia";53;"black";71;22;113;"";;;
"8463";"United States of America";"Lloyd Bridges";;1913;28;2;"M";;"Comedia";32;"indian";29;30;38;"";;;
"5392";"Australia";"Bryan Brown";73;1947;28;1;"M";40;"Drama";36;"white";82;42;72;"";"Direccion de produccion";2;100
"11946";"Spain";"Manuel Bandera";60;1960;17;2;"M";30;"Drama";40;"white";57;23;85;"";;;
"132950";"United Kingdom";"John Benfield";;;11;2;"M";;"Drama";43;"middle eastern";28;43;;"";;;
"93155";;"Daniel Bruhl";42;1978;44;4;"M";23;"Drama";52;"white";100;26;103;"";"Direccion de produccion";1;100
"375";"United States of America";"Marlon Brando";;1924;41;0;"M";;"Drama";49;"middle eastern";41;33;49;"";"Direccion";1;100
"59046";"United States of America";"Jason Bateman";52;1969;44;11;"M";13;"Comedia";61;"white";48;34;94;"";"Direccion";7;86
"7541";"United Kingdom";"Sean Bean";61;1959;58;15;"M";28;"Suspense";31;"white";98;35;84;"";;;
"105159";"United States of America";"Kristen Bell";40;1980;44;18;"F";21;"Comedia";48;"white";93;33;105;"";"Posproduccion";1;100
"120365";"United States of America";"Michael B. Jordan";34;1987;28;17;"M";13;"Drama";47;"black";100;24;112;"";"Direccion";2;100
"592825";"United States of America";"Melissa Benoist";32;1988;7;8;"F";23;"Drama";56;"white";97;30;113;"";;;
"64704";"Australia";"Rose Byrne";41;1979;49;3;"F";16;"Comedia";39;"white";28;30;104;"";;;
"421457";"United States of America";"Jillian Bell";36;1984;16;10;"F";25;"Comedia";62;"white";99;34;109;"";"Posproduccion";1;100
"21894";"Spain";"Jesus Bonilla";65;1955;22;3;"M";41;"Comedia";67;"white";96;26;80;"";"Direccion";4;50
"229450";"Australia";"Nathaniel Buzolic";37;1983;;;"M";;"";;"white";100;22;108;;;;
"102403";"France";"Leila Bekhti";37;1984;16;1;"F";23;"Drama";41;"latino hispanic";37;28;109;"";;;
"102328";"United Kingdom";"Tom Burke";39;1981;13;5;"M";20;"Drama";44;"white";100;23;106;"";;;
"2372";"France";"Francois Berleand";68;1952;71;2;"M";31;"Comedia";33;"white";94;42;77;"";;;
"781864";"United States of America";"Jacob Batalon";24;1996;;;"M";;"";;"asian";55;30;121;;;;
"18324";"Canada";"Adam Beach";48;1972;22;11;"M";22;"Drama";43;"middle eastern";30;27;97;"";"Direccion de produccion";1;100
"32414";"Spain";"Jaume Balaguero";52;1968;17;0;"M";32;"Terror";59;"white";83;37;93;"";"Direccion";23;48
"267686";"United States of America";"Kent Jude Bernard";36;1984;;;"M";;"";;"white";100;24;109;;;;
"73958";"United Kingdom";"Bille Brown";;;9;2;"M";;"Drama";40;"white";98;33;;"";;;
"80470";"Ireland";"A.J. Buckley";43;1978;16;18;"M";19;"Cienciaficcion";26;"white";37;39;103;"";"Direccion de produccion";1;100
"49625";"Spain";"Amparo Baro";;1937;19;3;"F";;"Comedia";53;"white";100;33;62;"";;;
"484";"United States of America";"Carroll Baker";89;1931;19;3;"F";36;"Drama";43;"white";98;32;56;"";;;
"93124";"France";"Frederique Bel";46;1975;27;4;"F";27;"Comedia";68;"white";87;28;100;"";;;
"18841";"Germany";"Moritz Bleibtreu";49;1971;46;1;"M";25;"Drama";51;"latino hispanic";35;32;96;"";;;
"89993";"Denmark";"Kim Bodnia";55;1965;16;3;"M";35;"Drama";40;"white";87;40;90;"";"Guion";1;100
"32202";"France";"Patrick Bonnel";;;19;5;"M";;"Drama";47;"white";40;39;;"";;;
"30407";"United States of America";"Brad Bird";63;1957;10;2;"M";25;"Animacion";32;"white";98;39;82;"";"Direccion";16;44
"113905";"United States of America";"Tammy Blanchard";44;1976;22;12;"F";25;"Drama";54;"white";95;32;101;"";;;
"68819";"United States of America";"Susan Blommaert";;;9;17;"F";;"Drama";42;"white";56;31;;"";;;
"98385";"United States of America";"Garcelle Beauvais";57;1963;16;20;"F";22;"Comedia";33;"asian";81;38;88;"";;;
"119194";;"Simon Barrett";;;13;0;"M";;"Terror";44;"white";97;24;;"";"Guion";16;62
"576087";"Spain";"Carmina Barrios";;;;;"F";;"";;"white";68;34;;;;;
"30712";"United States of America";"Mark Boone Junior";66;1955;38;7;"M";39;"Suspense";36;"latino hispanic";29;44;80;"";"Direccion de produccion";1;100
"180594";"Canada";"Andrea Brooks";32;1989;14;15;"F";19;"Comedia";36;"white";94;35;114;"";;;
"123298";"United States of America";"Nicholas Braun";32;1988;17;10;"M";14;"Comedia";56;"white";53;23;113;"";;;
"49702";"Spain";"Celso Bugallo";;;25;2;"M";;"Drama";62;"asian";50;38;;"";;;
"6627";"United States of America";"G.W. Bailey";;;19;9;"M";;"Comedia";42;"white";70;43;;"";;;
"42049";"Portugal";"Leonor Baldaque";;;;;"F";;"";;"white";73;31;;;;;
"86266";;"Christophe Barratier";57;1963;;;"M";;"";;"middle eastern";39;38;88;;"Direccion de produccion";10;40
"3373";"United States of America";"Richard Boone";;1917;30;0;"M";;"Western";38;"white";55;39;42;"";"Direccion";1;100
"258958";;"Guillermo Barrientos";;;;;"M";;"";;"white";94;23;;;;;
"131674";"Canada";"Adam Butcher";32;1988;8;8;"M";17;"Drama";50;"white";98;23;113;"";;;
"168405";"United States of America";"Max Burkholder";23;1997;6;9;"M";7;"Drama";33;"white";69;25;122;"";;;
"23887";"United States of America";"Andre Braugher";58;1962;18;11;"M";29;"Drama";37;"black";100;34;87;"";;;
"11644";"France";"Maurice Barrier";;1932;15;0;"M";;"Drama";31;"asian";24;35;57;"";;;
"19846";"France";"Didier Benureau";64;1956;24;0;"M";34;"Comedia";53;"white";60;46;81;"";;;
"13486";"United States of America";"Jennifer Beals";57;1963;33;12;"F";21;"Drama";41;"white";52;31;88;"";;;
"133640";"United States of America";"Chadwick Boseman";;1976;15;11;"M";;"Drama";30;"black";100;24;101;"";"Direccion de produccion";4;75
"245025";"United States of America";"Megan Boone";37;1983;5;7;"F";26;"Comedia";33;"white";89;26;108;"";;;
"1002";"France";"Juliette Binoche";57;1964;58;1;"F";23;"Drama";51;"white";100;45;89;"";"Posproduccion";1;100
"178123";"United States of America";"Dave Bautista";52;1969;32;3;"M";39;"Accion";54;"white";32;37;94;"";"Direccion de produccion";8;100
"64652";"United Kingdom";"Paul Bettany";49;1971;41;2;"M";28;"Drama";33;"white";94;27;96;"";"Direccion";3;33
"397714";"Spain";"Joel Bosqued";31;1989;5;9;"M";20;"Drama";50;"white";59;25;114;"";;;
"3906";"France";"Roland Bertin";90;1930;18;1;"M";67;"Drama";44;"asian";32;39;55;"";;;
"23120";;"Djamel Bensalah";44;1976;;;"M";;"";;"white";48;31;101;;;;
"147891";"New Zealand";"Zoe Bell";42;1978;18;4;"F";24;"Accion";39;"white";93;31;103;"";"Reparto";6;67
"10100";"Austria";"Karlheinz Bohm";;1928;11;0;"M";;"Drama";50;"white";45;28;53;"";;;
"76023";"Spain";"Marivi Bilbao";;1930;13;2;"F";;"Comedia";46;"white";100;40;55;"";;;
"154703";"France";"Ilona Bachelier";23;1997;;;"F";;"";;"white";81;22;122;;;;
"8746";"France";"Sami Bouajila";54;1966;29;0;"M";30;"Drama";55;"latino hispanic";30;28;91;"";;;
"15948";"United States of America";"Jesse Borrego";58;1962;11;11;"M";25;"Drama";43;"latino hispanic";26;29;87;"";;;
"62228";"United Kingdom";"Billy Boyd";52;1968;12;3;"M";31;"Aventura";33;"white";100;25;93;"";;;
"74549";"United States of America";"Kristin Bauer";54;1966;4;24;"F";25;"Suspense";43;"white";100;23;91;"";;;
"114059";"United States of America";"Brennan Brown";52;1968;5;19;"M";33;"Suspense";33;"latino hispanic";32;33;93;"";;;
"211493";"United States of America";"Ike Barinholtz";44;1977;22;11;"M";26;"Comedia";52;"white";41;26;102;"";"Direccion de produccion";5;40
"39544";"France";"Jean-Pierre Becker";;;11;1;"M";;"Comedia";31;"white";68;29;;"";;;
"59481";"United States of America";"Jim Beaver";70;1950;12;34;"M";40;"Drama";31;"white";85;44;75;"";;;
"48746";"United States of America";"Vanessa Bell Calloway";64;1957;17;20;"F";33;"Comedia";33;"black";100;32;82;"";;;
"1842";"United States of America";"Robert Baker";41;1979;13;24;"M";25;"Drama";32;"latino hispanic";31;26;104;"";;;
"104468";"United States of America";"Gil Birmingham";67;1953;13;13;"M";44;"Romantico";28;"latino hispanic";49;35;78;"";;;
"27235";"Italy";"Pier Giorgio Bellocchio";;;;;"M";;"";;"latino hispanic";28;29;;;"Direccion de produccion";3;67
"527905";"United Kingdom";"Dominic Burns";37;1983;;;"M";;"";;"white";93;24;108;;"Direccion de produccion";6;50
"41958";;"Noah Baumbach";51;1969;18;1;"M";27;"Comedia";42;"white";50;31;94;"";"Guion";32;53
"132431";"United Kingdom";"Richard Brake";56;1964;24;13;"M";42;"Suspense";38;"black";37;38;89;"";;;
"23564";"Spain";"Pilar Bardem";82;1939;42;1;"F";38;"Comedia";49;"latino hispanic";33;30;64;"";;;
"33434";"United States of America";"Tim Blake Nelson";56;1964;59;8;"M";29;"Drama";46;"white";60;31;89;"";"Direccion";14;43
"473240";"United States of America";"Sarah Baker";30;1990;15;14;"F";13;"Comedia";63;"white";95;30;115;"";;;
"125975";"Canada";"Greg Bryk";48;1972;13;19;"M";27;"Accion";31;"white";100;27;97;"";"Direccion";1;100
"219392";"Spain";"Marta Belenguer";51;1969;6;7;"F";32;"Comediadramatica";50;"white";100;23;94;"";;;
"260317";"United Kingdom";"Charlie Bewley";40;1981;9;3;"M";32;"Romantico";33;"white";99;27;106;"";;;
"107587";;"Steve Bacic";56;1965;19;22;"M";27;"Accion";36;"white";45;23;90;"";;;
"5499";"United States of America";"Kate Burton";63;1957;24;25;"F";10;"Drama";49;"white";98;50;82;"";;;
"59953";"United States of America";"Timothy Busfield";63;1957;17;42;"M";26;"Comedia";47;"asian";99;35;82;"";"Direccion";5;100
"21379";"United States of America";"Chris Bauer";54;1966;18;27;"M";30;"Drama";53;"white";71;28;91;"";;;
"12606";;"Kathryn Bigelow";69;1951;12;3;"F";39;"Suspense";35;"latino hispanic";45;34;76;"";"Direccion";12;83
"107625";"United States of America";"Sarah Burns (III)";;;8;13;"F";;"Comedia";53;"white";78;33;;"";;;
"96759";"United States of America";"Roger Bart";58;1962;14;31;"M";38;"Drama";31;"white";100;24;87;"";;;
"21715";"France";"Patrick Braoude";66;1954;12;1;"M";33;"Comedia";47;"white";92;38;79;"";"Guion";6;50
"1052";"United States of America";"Jeff Bridges";71;1949;68;1;"M";23;"Drama";44;"white";78;29;74;"";"Musica";1;100
"71932";"United Kingdom";"Sacha Baron Cohen";49;1971;19;5;"M";30;"Comedia";48;"middle eastern";78;26;96;"";"Guion";7;86
"8763";;"Jordana Brewster";40;1980;15;7;"F";16;"Accion";50;"white";93;32;105;"";;;
"10297";"United States of America";"Alec Baldwin";62;1958;86;11;"M";31;"Drama";36;"latino hispanic";29;29;83;"Alec Baldwin";"Direccion de produccion";7;86
"64908";"United Kingdom";"Orlando Bloom";44;1977;33;4;"M";22;"Accion";32;"white";97;24;102;"";;;
"11696";"United States of America";"Dennis Boutsikaris";68;1952;17;34;"M";38;"Drama";47;"white";42;37;77;"";;;
"1775";"United States of America";"Walter Brennan";;1894;38;0;"M";;"Western";49;"latino hispanic";47;30;19;"";;;
"1289";"Canada";"Genevieve Bujold";78;1942;30;0;"F";29;"Drama";48;"white";78;27;67;"";;;
"821326";;"Bailey Bass (II)";;;;;"F";;"";;"black";45;25;;;;;
"40081";"United States of America";"Corbin Bernsen";66;1954;32;27;"M";20;"Comedia";31;"middle eastern";32;37;79;"";;;
"176088";"Germany";"Volker Bruch";41;1980;9;4;"M";25;"Drama";67;"white";44;26;105;"";;;
"442644";"Canada";"Lisa Berry";;;6;15;"F";;"Cienciaficcion";38;"black";99;29;;"";;;
"439161";;"Angela Bartys";;;;;"F";;"";;"white";97;33;;;;;
"2212";"France";"Jean Badin";;;;;"M";;"";;"white";90;37;;;;;
"119621";;"Assaad Bouab";40;1980;9;5;"M";23;"Drama";54;"white";94;23;105;"";;;
"119762";"Canada";"Natalie Brown";;;10;15;"M";;"Terror";30;"white";55;29;;"";;;
"1375";"Belgium";"Patrick Bauchau";76;1944;40;13;"M";23;"Drama";46;"white";83;46;69;"";"Guion";1;100
"20586";"United States of America";"Albert Brooks";73;1947;23;3;"M";34;"Comedia";54;"white";97;31;72;"";"Guion";8;62
"7566";"United States of America";"Ed Begley Jr.";71;1949;53;45;"M";24;"Comedia";50;"white";100;35;74;"";;;
"37596";"Austria";"Klaus Maria Brandauer";76;1944;19;0;"M";49;"Drama";57;"white";33;33;69;"";"Direccion";1;100
"265836";"China";"Fan Bingbing";39;1981;16;0;"F";24;"Accion";50;"latino hispanic";43;22;106;"";;;
"474006";"United States of America";"Neil Brown Jr.";40;1980;11;9;"M";22;"Drama";38;"black";92;26;105;"";;;
"3069";"United States of America";"Ward Bond";;1903;49;0;"M";;"Drama";42;"middle eastern";32;35;28;"";;;
"448172";;"Stephanie Beatriz";40;1981;7;9;"F";30;"Drama";33;"indian";66;31;106;"";;;
"430181";"United States of America";"Mike Brune";;;;;"M";;"";;"white";99;31;;;;;
"93952";"United States of America";"Alex Borstein";50;1971;16;16;"F";30;"Comedia";63;"white";53;34;96;"";"Direccion de produccion";1;100
"94480";"United Kingdom";"Leo Bill";40;1980;13;6;"M";23;"Drama";38;"white";100;23;105;"";;;
"60052";"United States of America";"Alimi Ballard";43;1977;3;22;"M";22;"Accion";40;"black";100;32;102;"";;;
"104833";"United States of America";"Lauren Bowles";;;10;28;"F";;"Comedia";57;"white";97;25;;"";;;
"510980";;"Andreu Buenafuente";;;;;"M";;"";;"middle eastern";49;32;;;"Direccion de produccion";4;50
"194480";;"James Bobin";48;1972;9;2;"M";36;"Comedia";36;"white";100;26;97;"";"Direccion";16;75
"26558";"United States of America";"Daniel Baldwin";60;1960;31;8;"M";37;"Suspense";38;"white";77;23;85;"";"Direccion";2;100
"38680";"New Zealand";"Jed Brophy";;;13;4;"M";;"Aventura";37;"middle eastern";48;37;;"";;;
"132531";"United States of America";"Laura Benanti";41;1979;2;14;"F";29;"Drama";50;"white";76;33;104;"";;;
"231372";"United States of America";"Stephen Boss";;;6;5;"M";;"Drama";33;"black";98;41;;"";;;
"40493";"United States of America";"W. Earl Brown";57;1963;26;33;"M";29;"Drama";45;"latino hispanic";37;39;88;"";"Direccion de produccion";2;50
"32695";"United States of America";"Lex Barker";;1919;25;0;"M";;"Western";45;"white";37;32;44;"";;;
"125502";"United States of America";"Tim Burd";;;;;"M";;"";;"white";100;31;;;;;
"25667";"United States of America";"Craig Bierko";56;1964;19;15;"M";34;"Comedia";52;"white";59;42;89;"";;;
"105245";"United States of America";"Richard Burgi";62;1958;13;30;"M";34;"Suspense";40;"middle eastern";49;29;83;"";;;
"255152";"Spain";"Josean Bengoetxea";56;1964;18;3;"M";47;"Drama";57;"white";95;32;89;"";;;
"3628";"United States of America";"Kathy Bates";72;1948;64;16;"F";24;"Drama";40;"asian";50;33;73;"";"Direccion";4;75
"20610";"United States of America";"Maria Bello";53;1967;41;7;"F";29;"Drama";38;"white";99;35;92;"";"Direccion de produccion";3;67
"38991";"United Kingdom";"Jamie Bell";35;1986;29;3;"M";17;"Drama";45;"white";100;27;111;"";"Direccion de produccion";2;50
"190649";"Spain";"Juan Antonio Bayona";45;1975;9;1;"M";33;"Drama";40;"white";58;28;100;"";"Direccion";6;100
"79525";"United States of America";"Cara Buono";50;1971;18;20;"F";23;"Drama";47;"white";91;38;96;"";;;
"37979";"France";"Dany Boon";54;1966;24;0;"M";32;"Comedia";72;"middle eastern";40;24;91;"";"Direccion";14;43
"265386";"Spain";"Carolina Bang";35;1985;18;6;"F";24;"Comedia";32;"white";100;30;110;"";"Direccion de produccion";10;100
"1796";;"Marco Bellocchio";81;1939;14;0;"M";39;"Drama";67;"middle eastern";47;43;64;"";"Direccion";30;43
"56914";"United States of America";"Becky Ann Baker";68;1953;17;25;"F";38;"Drama";36;"asian";88;32;78;"";;;
"33414";;"Eric Bogosian";67;1953;26;10;"M";32;"Drama";42;"middle eastern";52;25;78;"";"Guion";2;100
"19119";"France";"Chantal Banlier";;;9;2;"F";;"Comediadramatica";71;"white";76;31;;"";;;
"5252";"France";"Jean-Noel Broute";;;22;1;"M";;"Comedia";31;"white";96;30;;"";;;
"1696";"France";"Nathalie Baye";72;1948;45;4;"F";25;"Drama";47;"white";65;34;73;"";;;
"64076";"United States of America";"John Billingsley";60;1960;23;56;"M";32;"Drama";29;"white";44;37;85;"";;;
"47270";"United States of America";"Beth Broderick";62;1959;10;18;"F";34;"Drama";27;"asian";64;32;84;"";;;
"417075";"Austria";"Ady Berber";;1913;;;"M";;"";;"white";36;28;38;;;;
"67276";"United States of America";"Zach Braff";45;1975;17;7;"M";21;"Comedia";48;"latino hispanic";34;25;100;"";"Direccion";12;58
"1092";"United Kingdom";"Alan Bates";;1934;33;1;"M";;"Drama";61;"white";81;42;59;"";;;
"101328";"Ireland";"Ian Beattie";;;6;5;"M";;"Drama";50;"indian";69;36;;"";;;
"59757";"United States of America";"Carlos Bernard";58;1962;2;16;"M";37;"Terror";40;"white";54;35;87;"";;;
"1078";"United States of America";"John Belushi";;1949;;;"M";;"";;"middle eastern";30;23;74;;;;
"133450";"United States of America";"Chris Browning";;;18;14;"M";;"Drama";33;"middle eastern";32;32;;"";;;
"39410";"United States of America";"Kelly Bishop";77;1944;10;10;"F";39;"Comedia";38;"white";77;36;69;"";;;
"4495";"France";"Charles Boyer";;1899;30;0;"M";;"Drama";35;"middle eastern";46;23;24;"";;;
"397534";"United States of America";"Lennox Brown";;;;;"M";;"";;"black";99;28;;;"Asesoria";2;100
"4455";"United States of America";"Karen Black";;1939;44;4;"F";;"Drama";44;"white";48;27;64;"";"Musica";1;100
"107987";"United States of America";"Brooke Bloom";;;8;18;"F";;"Drama";33;"white";99;28;;"";;;
"8124";"France";"Josiane Balasko";70;1950;32;1;"F";28;"Comedia";55;"white";78;34;75;"";"Guion";13;54
"25276";"United States of America";"Paul Ben-Victor";55;1965;31;30;"M";25;"Comedia";29;"middle eastern";36;31;90;"";;;
"18219";"United States of America";"Abraham Benrubi";51;1969;21;16;"M";24;"Aventura";32;"white";48;35;94;"";;;
"82567";"United Kingdom";"Matthew Beard";32;1989;14;4;"M";16;"Drama";47;"white";98;29;114;"";;;
"21853";"France";"Frederic Bouraly";53;1967;9;3;"M";36;"Comedia";67;"asian";58;38;92;"";;;
"181467";"United States of America";"Kyle Bornheimer";45;1975;8;25;"M";31;"Comedia";67;"white";94;25;100;"";;;
"2599";"United States of America";"Yul Brynner";;1920;28;0;"M";;"Drama";33;"indian";34;30;45;"";;;
"15126";"United States of America";"Steve Buscemi";63;1957;100;20;"M";30;"Comedia";42;"latino hispanic";36;40;82;"Steve Buscemi";"Direccion";8;75
"4489";"Ireland";"Gabriel Byrne";70;1950;64;7;"M";29;"Drama";49;"white";83;45;75;"";"Direccion de produccion";4;75
"7134";"Spain";"Ana Belen";69;1951;33;2;"F";17;"Drama";53;"white";47;33;76;"";"Direccion";1;100
"2496";"France";"Dominique Blanc";64;1956;28;1;"F";30;"Drama";57;"white";90;30;81;"";;;
"98864";"Canada";"Genevieve Buechner";29;1991;11;10;"F";15;"Drama";40;"white";96;32;116;"";;;
"3029";"United States of America";"Peter Bogdanovich";81;1939;45;7;"M";30;"Drama";29;"white";58;28;64;"";"Direccion";34;56
"634885";"United Kingdom";"Hannah Blamires";;;;;"F";;"";;"white";82;36;;;;;
"53059";"United States of America";"Heather Burns";;;14;10;"F";;"Comedia";44;"white";97;27;;"";;;
